customer_id,name,age,email,phone_number,flight_id,airline_name,departure_city,arrival_city,departure_date,ticket_price,class,booking_id,booking_date,status,payment_method,additional_services,departure_time,arrival_time
42053049,Natalie Olson,40,davisbenjamin@example.org,8887504655,SJ-KolGoa,Spice Jet,Kolkata,Goa,2024-12-07,4951.84,Economy,78143184,2024-06-22,Pending,Debit Card,Meal Preference,16:00,18:55
34180225,Brian Ray,52,fgomez@example.net,6580796765,IN-KolAhm,Indigo,Kolkata,Ahmadabad,2025-01-14,6118.12,Business,67613477,2024-02-01,Pending,Credit Card,None,11:05,14:00
31439640,Anthony Bryant,74,jilljohnston@example.org,8757809852,IN-NewPun,Indigo,New Delhi,Pune,2024-12-10,6682.48,Economy,27380383,2024-08-02,Canceled,Credit Card,Meal Preference,16:45,19:40
40170595,Kathryn Fisher,57,christopher46@example.org,8994571863,SJ-MumCha,Spice Jet,Mumbai,Chandigarh,2024-12-17,4781.63,Business,23463157,2024-10-13,Canceled,Credit Card,None,18:05,21:00
29625852,Angela Kane,27,xwebb@example.org,9800832271,AK-MumInd,Akasa Air,Mumbai,Indore,2025-01-06,7215.98,Business,52641834,2024-02-08,Confirmed,Credit Card,Extra Baggage,13:55,16:35
40797231,Andrew Evans,65,coxjoshua@example.net,9992189963,AK-MumPun,Akasa Air,Mumbai,Pune,2025-01-14,5817.57,Business,45578330,2024-02-11,Canceled,Debit Card,Meal Preference,13:35,16:15
44969084,Thomas Romero,70,judithmoody@example.org,8851880719,AI-CheCha,Air India,Chennai,Chandigarh,2025-02-03,4316.86,Business,90682967,2024-01-04,Pending,Credit Card,Extra Baggage,09:45,12:30
55825543,Alan Downs,77,rosscathy@example.com,9720553268,AK-MumGoa,Akasa Air,Mumbai,Goa,2024-12-16,5531.03,Economy,46605024,2024-03-28,Confirmed,Credit Card,Meal Preference,14:35,17:15
32364610,Sean Reed,68,davenportwilliam@example.org,8531638736,AI-MumHyd,Air India,Mumbai,Hyderabad,2025-01-03,6268.28,Business,43098011,2024-03-25,Canceled,Debit Card,None,16:45,19:30
66392261,Kimberly Clayton,34,dbaker@example.com,9582697596,AI-ChePun,Air India,Chennai,Pune,2024-12-06,5970.21,Economy,13121538,2024-10-24,Confirmed,Debit Card,Extra Baggage,11:45,14:30
67534037,Susan Jones,44,megan27@example.net,6372415312,AI-BenGoa,Air India,Bengaluru,Goa,2024-12-30,5190.14,Economy,94339307,2024-03-07,Canceled,Debit Card,Extra Baggage,07:15,10:00
29188654,Richard Oconnor,40,samuel39@example.net,8777473358,IN-MumPun,Indigo,Mumbai,Pune,2024-12-23,4013.24,Economy,77808270,2024-05-13,Confirmed,Credit Card,Extra Baggage,14:45,17:40
62807169,Brian Roberson,58,leebarbara@example.com,6478412777,IN-KolHyd,Indigo,Kolkata,Hyderabad,2025-01-07,5257.99,Business,10919773,2024-02-25,Pending,Debit Card,Meal Preference,12:05,15:00
26138613,Julie Zimmerman,73,davidturner@example.com,8923071492,AI-MumPun,Air India,Mumbai,Pune,2025-01-03,6229.79,Economy,33787112,2024-10-14,Canceled,Credit Card,Extra Baggage,17:45,20:30
38258441,Brianna Allen,22,goldenangela@example.com,9557520454,AK-NewInd,Akasa Air,New Delhi,Indore,2025-02-11,6438.09,Business,22291398,2024-02-13,Confirmed,UPI,Meal Preference,11:55,14:35
46165835,Kim Anderson,28,melissaglenn@example.net,6018235576,AK-CheAhm,Akasa Air,Chennai,Ahmadabad,2025-02-13,6076.88,Economy,20856135,2024-06-30,Canceled,Credit Card,None,19:15,21:55
27114091,Trevor Thompson,19,saundersabigail@example.org,7602160301,AK-KolHyd,Akasa Air,Kolkata,Hyderabad,2025-01-19,4691.87,Business,42736206,2024-02-22,Canceled,Debit Card,Meal Preference,16:15,18:55
50683037,Matthew Moon,22,tiffanybailey@example.com,8421718514,AK-BenPun,Akasa Air,Bengaluru,Pune,2025-01-30,5144.06,Economy,52905616,2024-07-16,Canceled,Credit Card,Extra Baggage,19:35,22:15
46441808,Mr. Danny Ward,29,ryangeorge@example.org,7304864993,AK-CheAhm,Akasa Air,Chennai,Ahmadabad,2025-01-15,5526.54,Business,78708576,2024-08-06,Pending,UPI,None,19:15,21:55
71792370,Mary Moyer,67,walterjoshua@example.com,7637353031,IN-MumGoa,Indigo,Mumbai,Goa,2025-02-13,4171.85,Economy,11410391,2024-07-28,Pending,Credit Card,None,13:45,16:40
21125072,Carly Sullivan,23,wlopez@example.org,9971302561,AK-KolInd,Akasa Air,Kolkata,Indore,2025-02-09,5339.19,Economy,54306711,2024-02-04,Pending,UPI,Meal Preference,15:55,18:35
53705249,Jamie Roberts,23,lisasparks@example.org,7084311872,AI-KolAhm,Air India,Kolkata,Ahmadabad,2025-01-17,5385.09,Economy,65187749,2024-08-16,Canceled,Credit Card,Extra Baggage,12:15,15:00
33349089,Chad Brooks,64,dennisdavid@example.com,9125735298,SJ-KolPun,Spice Jet,Kolkata,Pune,2024-12-16,5940.69,Business,92534147,2024-01-17,Pending,UPI,Meal Preference,17:15,20:10
39586666,Justin Stewart,75,brian36@example.net,7001639059,AK-MumAhm,Akasa Air,Mumbai,Ahmadabad,2024-12-22,4145.11,Economy,23829234,2024-11-05,Confirmed,Credit Card,Meal Preference,15:15,17:55
31359045,Mrs. Danielle Salazar,61,sean23@example.net,8717050012,SJ-CheGoa,Spice Jet,Chennai,Goa,2025-02-13,6706.89,Business,54881549,2024-01-09,Pending,Debit Card,None,13:30,16:25
51218289,Jason Brewer,30,ucampbell@example.com,8291576305,IN-BenPun,Indigo,Bengaluru,Pune,2024-12-12,4023.82,Economy,73115622,2024-05-06,Canceled,Credit Card,Extra Baggage,08:45,11:40
23115707,Stacey Martin,76,zstrong@example.org,7450816669,SJ-MumInd,Spice Jet,Mumbai,Indore,2025-02-08,5299.7,Business,61041510,2024-01-26,Confirmed,UPI,None,19:20,22:15
43069522,John Guzman,55,goodwinvictoria@example.net,9267268809,AK-CheGoa,Akasa Air,Chennai,Goa,2024-12-10,6804.92,Economy,34414533,2024-01-09,Canceled,Credit Card,Meal Preference,18:35,21:15
37633170,Tiffany Richardson,23,andrea37@example.com,8831923021,IN-ChePun,Indigo,Chennai,Pune,2024-12-24,7109.6,Business,19759145,2024-02-22,Pending,Credit Card,Extra Baggage,10:45,13:40
45777001,Frances Jones,40,wilsonjason@example.org,6117023684,SJ-MumInd,Spice Jet,Mumbai,Indore,2025-01-06,5051.35,Economy,10466555,2024-01-22,Pending,Credit Card,Extra Baggage,19:20,22:15
32876367,Erin Lopez,33,kylegoodwin@example.org,8541605323,AI-NewAhm,Air India,New Delhi,Ahmadabad,2024-12-06,6972.91,Business,53769855,2024-01-17,Pending,Debit Card,Extra Baggage,18:15,21:00
45549337,Lori Martinez,41,zalvarez@example.net,7228422083,AK-KolAhm,Akasa Air,Kolkata,Ahmadabad,2025-01-03,6439.71,Business,83498757,2024-02-10,Confirmed,Credit Card,Extra Baggage,17:15,19:55
40241702,Kevin Robertson,75,kblair@example.net,6082554132,SJ-BenAhm,Spice Jet,Bengaluru,Ahmadabad,2025-01-05,4488.95,Economy,12889841,2024-07-16,Canceled,Debit Card,Extra Baggage,10:10,13:05
59055154,Brandy Hernandez,61,fowlerwhitney@example.org,9289375026,AK-BenInd,Akasa Air,Bengaluru,Indore,2024-12-18,5463.36,Economy,69310305,2024-08-27,Confirmed,Debit Card,Extra Baggage,19:55,22:35
49214336,David Hodge,68,kpearson@example.net,8773712400,IN-MumGoa,Indigo,Mumbai,Goa,2025-01-28,6215.95,Business,76010004,2024-05-05,Pending,Credit Card,Extra Baggage,13:45,16:40
47740595,Andrea Brown,72,ymiddleton@example.com,6310929091,AI-KolPun,Air India,Kolkata,Pune,2025-01-22,6276.6,Business,88539958,2024-05-01,Confirmed,Debit Card,Extra Baggage,14:45,17:30
41128352,April Wolf,66,yburns@example.com,8534252657,IN-ChePun,Indigo,Chennai,Pune,2025-01-02,5456.88,Economy,76009882,2024-02-19,Confirmed,Credit Card,Meal Preference,10:45,13:40
73981654,Melissa Hayes,52,alexlopez@example.net,9757658121,IN-KolPun,Indigo,Kolkata,Pune,2024-12-04,4066.75,Economy,67630247,2024-02-21,Pending,UPI,None,12:45,15:40
63501444,Justin Hill,22,smithpaula@example.org,8566746099,AI-MumInd,Air India,Mumbai,Indore,2025-01-13,7020.96,Economy,13660927,2024-08-14,Confirmed,UPI,None,17:15,20:00
62539537,Tiffany Smith,61,hannah38@example.com,6980481866,SJ-MumAhm,Spice Jet,Mumbai,Ahmadabad,2025-01-11,4296.84,Economy,14621349,2024-03-16,Confirmed,UPI,None,17:40,20:35
79755149,Timothy Hogan,36,ecamacho@example.org,8496725878,AK-NewCha,Akasa Air,New Delhi,Chandigarh,2024-12-24,7700.31,Business,37284421,2024-08-10,Canceled,Credit Card,Meal Preference,12:55,15:35
47421625,Daniel Santos,27,waltonamy@example.com,6770983819,AI-MumHyd,Air India,Mumbai,Hyderabad,2025-01-26,4232.67,Economy,52985922,2024-10-18,Confirmed,Debit Card,Meal Preference,16:45,19:30
45446908,Isabella Taylor,55,jessica41@example.com,7059098440,AK-NewPun,Akasa Air,New Delhi,Pune,2024-12-28,4988.82,Economy,38929704,2024-09-10,Canceled,UPI,Extra Baggage,11:35,14:15
32719531,Kimberly Delacruz,23,ginawatson@example.com,8207133284,AI-KolPun,Air India,Kolkata,Pune,2025-01-14,4335.64,Economy,11181273,2024-09-27,Pending,Debit Card,None,14:45,17:30
56561325,Edwin Waters,71,olucero@example.com,8142700729,SJ-NewGoa,Spice Jet,New Delhi,Goa,2025-01-15,5440.3,Business,95715313,2024-07-30,Pending,Credit Card,None,21:00,23:55
28584612,Dana Mcconnell,52,donaldgallagher@example.net,6362804653,SJ-KolGoa,Spice Jet,Kolkata,Goa,2024-12-11,6366.62,Economy,14179299,2024-06-29,Canceled,UPI,None,16:00,18:55
45320127,Kelsey Burch,64,christopher75@example.com,9363537596,AK-MumPun,Akasa Air,Mumbai,Pune,2025-02-09,7482.39,Business,64122863,2024-10-24,Canceled,Credit Card,Meal Preference,13:35,16:15
33611415,Cheryl Harris,28,rebeccaharrington@example.com,9516344229,AK-BenGoa,Akasa Air,Bengaluru,Goa,2025-01-01,5030.92,Business,68500717,2024-03-02,Confirmed,Debit Card,None,20:35,23:15
43701167,James Davis,33,tiffany66@example.com,6928591371,IN-ChePun,Indigo,Chennai,Pune,2025-01-07,6858.97,Economy,64765195,2024-02-23,Pending,UPI,Extra Baggage,10:45,13:40
44789628,Lee Townsend,69,xmartin@example.org,6642852057,AI-BenInd,Air India,Bengaluru,Indore,2025-02-01,5331.01,Economy,91240663,2024-02-01,Canceled,Debit Card,None,08:15,11:00
65811104,Ronald Rose,27,toddclark@example.org,7838142430,AI-MumInd,Air India,Mumbai,Indore,2025-02-13,7100.86,Economy,68445340,2024-02-13,Pending,UPI,Extra Baggage,17:15,20:00
64917898,David Chavez,19,whitakerpaul@example.org,6523939352,AI-MumCha,Air India,Mumbai,Chandigarh,2025-02-08,7222.0,Economy,64490629,2024-09-08,Pending,UPI,Meal Preference,15:45,18:30
66183892,Janet Henry,54,sallyholloway@example.net,9652339255,SJ-BenGoa,Spice Jet,Bengaluru,Goa,2025-02-04,4709.62,Business,41831908,2024-05-27,Canceled,Debit Card,Extra Baggage,11:00,13:55
65175581,Mark Espinoza,66,berryashley@example.com,6430139591,SJ-CheAhm,Spice Jet,Chennai,Ahmadabad,2025-01-18,5289.51,Economy,84508780,2024-02-06,Pending,Debit Card,Meal Preference,12:40,15:35
51831394,Patricia Davidson,22,sallyprice@example.net,9230218495,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2025-01-11,4910.05,Business,86503632,2024-04-19,Pending,UPI,Meal Preference,14:15,16:55
28916448,Daniel Henderson,46,jilljohnson@example.org,8574807772,SJ-BenCha,Spice Jet,Bengaluru,Chandigarh,2025-01-06,4899.21,Economy,53586647,2024-05-01,Canceled,Debit Card,Meal Preference,10:35,13:30
52377372,Jennifer Ayala,28,harperjose@example.com,9060085778,AI-MumCha,Air India,Mumbai,Chandigarh,2025-02-13,5323.77,Economy,16043804,2024-11-07,Confirmed,Credit Card,None,15:45,18:30
52693475,Miss Linda Moore PhD,46,thompsonchristian@example.com,8348444376,IN-NewAhm,Indigo,New Delhi,Ahmadabad,2025-02-07,4002.36,Business,27528882,2024-11-04,Canceled,Debit Card,Extra Baggage,15:05,18:00
69924776,Jordan Gilmore,75,mchen@example.com,8424531751,SJ-CheAhm,Spice Jet,Chennai,Ahmadabad,2025-02-11,7306.05,Economy,69427543,2024-09-12,Canceled,Debit Card,None,12:40,15:35
25737484,April Sutton,66,bensonamy@example.org,7633927298,IN-BenAhm,Indigo,Bengaluru,Ahmadabad,2025-01-15,6386.05,Economy,63930263,2024-04-07,Canceled,UPI,None,07:05,10:00
78992487,Stephanie Eaton,36,sarah05@example.net,6972773787,IN-CheHyd,Indigo,Chennai,Hyderabad,2024-12-21,5410.26,Economy,53200917,2024-04-09,Canceled,Credit Card,Extra Baggage,10:05,13:00
38536635,Robert Kennedy,64,hwarner@example.org,9519170460,AK-MumCha,Akasa Air,Mumbai,Chandigarh,2024-12-02,5160.72,Economy,67102025,2024-01-06,Confirmed,Debit Card,Extra Baggage,14:55,17:35
24822984,Susan Thomas,20,vblack@example.org,9088192347,AK-BenPun,Akasa Air,Bengaluru,Pune,2025-02-01,4514.59,Business,49936692,2024-04-24,Confirmed,Credit Card,Extra Baggage,19:35,22:15
41807265,Michael Foster,57,colewilliam@example.com,7062319336,AK-BenPun,Akasa Air,Bengaluru,Pune,2025-01-27,4405.39,Economy,82454890,2024-02-23,Confirmed,Credit Card,Meal Preference,19:35,22:15
51001608,Bobby Horton,24,browndarren@example.net,9553099870,IN-KolCha,Indigo,Kolkata,Chandigarh,2025-01-13,7447.46,Business,99992417,2024-05-12,Pending,Debit Card,Extra Baggage,11:25,14:20
26298841,Jeffrey Shaw,73,christinawalton@example.org,7034029242,IN-CheInd,Indigo,Chennai,Indore,2025-02-11,7572.54,Economy,89408207,2024-08-18,Pending,UPI,None,10:25,13:20
31233286,Sally Osborne,26,elizabeth69@example.com,7363560647,IN-MumPun,Indigo,Mumbai,Pune,2024-12-30,4658.19,Economy,14545956,2024-03-08,Canceled,UPI,Meal Preference,14:45,17:40
24385216,Scott Garcia,39,williamsjerry@example.net,7551845184,AI-NewPun,Air India,New Delhi,Pune,2025-01-25,5267.93,Economy,29438187,2024-08-09,Canceled,UPI,Meal Preference,20:45,23:30
43673868,Michelle Johnson,71,perezphilip@example.com,8566034869,AK-MumPun,Akasa Air,Mumbai,Pune,2024-12-16,4404.61,Business,71364771,2024-06-07,Confirmed,UPI,Meal Preference,13:35,16:15
74835164,Doris Pierce,26,ghill@example.com,9271071575,AI-KolCha,Air India,Kolkata,Chandigarh,2025-02-03,5638.41,Business,41627861,2024-07-01,Confirmed,Debit Card,Meal Preference,12:45,15:30
30023273,Brooke Ramos,24,barnessarah@example.org,8067611083,AK-BenGoa,Akasa Air,Bengaluru,Goa,2025-02-13,5118.52,Business,23127377,2024-08-20,Canceled,UPI,Meal Preference,20:35,23:15
21027981,Jennifer Barrera,79,riverarachel@example.net,7437452952,AI-KolInd,Air India,Kolkata,Indore,2024-12-20,5093.57,Economy,28411635,2024-08-09,Canceled,Credit Card,Extra Baggage,14:15,17:00
63110148,Joshua Dodson,43,maxwellgonzalez@example.com,6775785627,AK-CheAhm,Akasa Air,Chennai,Ahmadabad,2025-02-09,4149.95,Business,63075394,2024-10-24,Confirmed,Debit Card,None,19:15,21:55
46063086,Lauren Bush,36,scook@example.net,8910794878,SJ-KolHyd,Spice Jet,Kolkata,Hyderabad,2025-01-19,6327.73,Business,10291731,2024-04-15,Confirmed,Debit Card,None,16:25,19:20
57653381,Travis Brown,32,mthomas@example.net,8606999999,IN-NewCha,Indigo,New Delhi,Chandigarh,2024-12-27,4785.87,Business,42617932,2024-07-08,Confirmed,UPI,None,15:25,18:20
23467672,Dylan Shepherd,57,vincentgonzalez@example.com,8118304612,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2025-02-09,7937.46,Business,37814479,2024-09-18,Canceled,Credit Card,Meal Preference,14:15,16:55
26552976,Joshua Morgan,61,collinssusan@example.org,9419367206,SJ-BenPun,Spice Jet,Bengaluru,Pune,2025-01-05,7976.93,Business,18855672,2024-05-09,Confirmed,UPI,None,12:15,15:10
34154199,William Gonzalez,77,jessica78@example.org,9300357458,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2025-01-06,6802.64,Business,33540679,2024-09-19,Pending,Credit Card,Extra Baggage,14:15,16:55
42507331,Dan Miller,39,martinezjeremy@example.org,9978754736,AK-KolHyd,Akasa Air,Kolkata,Hyderabad,2024-12-25,6175.23,Economy,94545410,2024-10-25,Confirmed,Debit Card,Meal Preference,16:15,18:55
66785828,Dr. Lori Harper,43,tyler82@example.org,8623348227,AK-CheGoa,Akasa Air,Chennai,Goa,2025-01-13,5011.62,Economy,73887310,2024-01-19,Confirmed,UPI,Extra Baggage,18:35,21:15
45731775,Scott Murphy,49,jamie57@example.org,6161543505,SJ-BenInd,Spice Jet,Bengaluru,Indore,2025-01-04,5917.47,Economy,97448733,2024-04-06,Pending,UPI,Extra Baggage,11:50,14:45
57887443,Scott Giles,57,urowe@example.net,8441139251,AK-MumAhm,Akasa Air,Mumbai,Ahmadabad,2025-01-07,5970.47,Business,13043537,2024-11-02,Confirmed,UPI,Meal Preference,15:15,17:55
50646209,Dr. Timothy Rodriguez,44,bdavenport@example.net,6535484705,IN-NewCha,Indigo,New Delhi,Chandigarh,2024-12-27,6436.56,Business,82426909,2024-01-19,Pending,UPI,Extra Baggage,15:25,18:20
40187492,Brett Thomas,65,rickyolson@example.com,9866819170,AK-MumGoa,Akasa Air,Mumbai,Goa,2025-01-26,7288.81,Economy,68872753,2024-11-02,Pending,Credit Card,None,14:35,17:15
23539742,Cody Shaw,63,jamessellers@example.org,6100357391,IN-KolAhm,Indigo,Kolkata,Ahmadabad,2025-01-02,4681.05,Business,27905862,2024-02-20,Confirmed,Credit Card,Meal Preference,11:05,14:00
28039517,Jennifer Clark,41,alexanderlawrence@example.net,6770285417,AK-BenInd,Akasa Air,Bengaluru,Indore,2024-12-16,6536.82,Business,36709727,2024-02-25,Canceled,Debit Card,Meal Preference,19:55,22:35
66762739,Chloe Watson,35,elizabeth00@example.net,7898914180,IN-MumGoa,Indigo,Mumbai,Goa,2025-02-06,7553.74,Business,52059417,2024-06-03,Pending,Credit Card,Extra Baggage,13:45,16:40
32168956,Andrew Clark,75,hgreene@example.org,6211703768,IN-BenGoa,Indigo,Bengaluru,Goa,2025-02-12,7911.83,Economy,67775214,2024-06-14,Canceled,UPI,Meal Preference,07:45,10:40
22668631,Anthony Escobar,61,curtiswong@example.net,8652210359,SJ-KolAhm,Spice Jet,Kolkata,Ahmadabad,2024-12-31,4188.6,Economy,62067401,2024-01-29,Pending,Debit Card,None,15:10,18:05
71557674,Angela Rodriguez,28,clopez@example.net,9539381559,IN-NewPun,Indigo,New Delhi,Pune,2024-12-14,6533.11,Economy,24583586,2024-07-23,Pending,Debit Card,Meal Preference,16:45,19:40
73786840,Jeffrey Flynn,34,nicholas71@example.net,8347307205,SJ-CheInd,Spice Jet,Chennai,Indore,2024-12-16,6668.14,Economy,42396283,2024-07-20,Confirmed,Credit Card,None,14:20,17:15
59259353,Stephanie Burns,63,timothy85@example.org,7686267464,AK-BenInd,Akasa Air,Bengaluru,Indore,2024-12-30,4802.56,Economy,80662893,2024-10-27,Pending,UPI,Meal Preference,19:55,22:35
56867023,Matthew Anderson,71,lucasalicia@example.com,7299762281,IN-NewInd,Indigo,New Delhi,Indore,2025-01-31,5270.93,Business,72116325,2024-07-21,Canceled,UPI,Extra Baggage,16:25,19:20
53104713,Laura Casey,21,cdavies@example.net,9186632552,IN-CheGoa,Indigo,Chennai,Goa,2024-12-17,5679.65,Business,72210595,2024-06-24,Confirmed,UPI,Meal Preference,09:45,12:40
34417867,John Brown,24,vlee@example.org,7352843645,SJ-CheHyd,Spice Jet,Chennai,Hyderabad,2024-12-11,4602.11,Business,15629404,2024-04-21,Canceled,Credit Card,None,13:55,16:50
64628514,David Baker,42,emilycruz@example.net,7934159049,AI-KolCha,Air India,Kolkata,Chandigarh,2025-01-06,6194.29,Business,27103334,2024-02-04,Confirmed,UPI,Meal Preference,12:45,15:30
28405628,Stephanie Berry,70,janettaylor@example.org,8607301936,SJ-MumHyd,Spice Jet,Mumbai,Hyderabad,2024-12-09,5301.16,Economy,10870967,2024-01-09,Canceled,Credit Card,Extra Baggage,18:55,21:50
45735757,Claudia Jensen,58,mahoneyalexa@example.net,8491417759,AK-NewGoa,Akasa Air,New Delhi,Goa,2025-01-29,7903.62,Economy,59800487,2024-07-28,Confirmed,Credit Card,Extra Baggage,12:35,15:15
74327081,Hector Valdez,59,pruittelizabeth@example.net,6978998020,SJ-MumHyd,Spice Jet,Mumbai,Hyderabad,2025-01-25,7191.95,Economy,92824903,2024-09-22,Canceled,UPI,Meal Preference,18:55,21:50
72613204,Bailey Clark,19,wstewart@example.org,6837916142,IN-MumHyd,Indigo,Mumbai,Hyderabad,2025-02-03,5752.61,Economy,50423725,2024-06-25,Pending,Credit Card,Meal Preference,14:05,17:00
62312696,Virginia Wells,57,michelleoneal@example.org,9058106550,AK-KolCha,Akasa Air,Kolkata,Chandigarh,2025-01-31,7540.86,Business,91074983,2024-09-14,Canceled,Credit Card,Extra Baggage,16:55,19:35
34180668,Rhonda Delacruz,73,andersoncolleen@example.com,7565502529,IN-CheHyd,Indigo,Chennai,Hyderabad,2024-12-16,7814.41,Economy,56526403,2024-07-25,Confirmed,UPI,Meal Preference,10:05,13:00
71991931,Danielle Ayers,30,oscargraham@example.com,6495038938,IN-KolCha,Indigo,Kolkata,Chandigarh,2024-12-28,7542.48,Economy,22837057,2024-02-14,Pending,Debit Card,Meal Preference,11:25,14:20
65650065,Katrina Ross,65,carl96@example.com,7159849024,SJ-MumInd,Spice Jet,Mumbai,Indore,2025-01-08,4649.86,Economy,36685457,2024-08-10,Canceled,Debit Card,Extra Baggage,19:20,22:15
48619173,Richard Smith,27,frostvalerie@example.net,9138632860,AK-MumCha,Akasa Air,Mumbai,Chandigarh,2025-02-06,6448.65,Business,95293463,2024-02-28,Canceled,Debit Card,Meal Preference,14:55,17:35
36156809,Jesus Wallace,42,tonya43@example.org,6947591864,SJ-BenAhm,Spice Jet,Bengaluru,Ahmadabad,2025-01-20,5304.1,Business,40214415,2024-01-22,Canceled,Debit Card,Extra Baggage,10:10,13:05
46780407,James Avery,30,smithjohn@example.org,6670838872,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2024-12-16,5296.34,Business,48777177,2024-01-01,Canceled,UPI,Extra Baggage,14:15,16:55
78625228,Carlos Bright,27,melissa07@example.net,8499083427,IN-CheGoa,Indigo,Chennai,Goa,2025-01-08,7892.59,Business,49988739,2024-06-10,Canceled,UPI,None,09:45,12:40
56274883,Glenn Tucker,66,michellelee@example.org,9029838670,AI-CheCha,Air India,Chennai,Chandigarh,2025-02-03,5692.1,Business,98322776,2024-04-20,Pending,Credit Card,None,09:45,12:30
64877877,Terri Cooper,24,andrew00@example.net,7812480910,IN-KolCha,Indigo,Kolkata,Chandigarh,2025-02-12,6881.06,Business,35238511,2024-05-21,Confirmed,Credit Card,Extra Baggage,11:25,14:20
47451093,Troy Figueroa,43,kimfrederick@example.net,7006934648,AI-ChePun,Air India,Chennai,Pune,2025-01-18,6495.06,Business,64040029,2024-05-28,Canceled,UPI,Extra Baggage,11:45,14:30
76304612,Sarah Hicks,28,fergusonmandy@example.net,8141079377,AI-NewAhm,Air India,New Delhi,Ahmadabad,2024-12-13,5185.58,Business,78389428,2024-01-18,Confirmed,UPI,None,18:15,21:00
55008291,Sean Shea,29,fitzgeraldamanda@example.com,6653344398,SJ-NewGoa,Spice Jet,New Delhi,Goa,2024-12-31,7862.96,Business,64274329,2024-02-22,Canceled,Debit Card,None,21:00,23:55
37961530,Donna Fry,71,wilsonkelli@example.org,7361923790,IN-CheAhm,Indigo,Chennai,Ahmadabad,2025-01-04,4953.43,Economy,79201404,2024-09-08,Canceled,Debit Card,None,09:05,12:00
62813230,Emily Simmons,55,patrick26@example.org,8339020318,SJ-CheGoa,Spice Jet,Chennai,Goa,2024-12-29,4643.55,Economy,53245712,2024-05-22,Canceled,UPI,Meal Preference,13:30,16:25
78378213,Joseph Sutton,28,ethan46@example.org,8171026997,IN-NewInd,Indigo,New Delhi,Indore,2024-12-20,6443.65,Economy,90801780,2024-09-05,Confirmed,Debit Card,None,16:25,19:20
36714787,Lawrence Green,55,cjones@example.net,7724457243,SJ-KolAhm,Spice Jet,Kolkata,Ahmadabad,2025-02-09,6335.43,Business,49544172,2024-09-30,Confirmed,Credit Card,Extra Baggage,15:10,18:05
50951358,Tara George,63,hchristian@example.net,7882808106,AK-NewGoa,Akasa Air,New Delhi,Goa,2025-01-07,5226.22,Business,98937504,2024-02-04,Confirmed,Credit Card,Extra Baggage,12:35,15:15
32049104,Melinda Cook,59,christopheringram@example.com,9473778109,AK-NewInd,Akasa Air,New Delhi,Indore,2024-12-01,4398.09,Business,22572121,2024-10-10,Pending,UPI,None,11:55,14:35
28986178,Wendy Walker,72,matthew93@example.org,8327336329,IN-KolAhm,Indigo,Kolkata,Ahmadabad,2025-01-18,4865.42,Business,59928796,2024-03-06,Confirmed,UPI,None,11:05,14:00
29871636,David Morris,39,kinganna@example.net,8453612146,AK-MumInd,Akasa Air,Mumbai,Indore,2024-12-25,4239.63,Economy,74489771,2024-08-21,Canceled,Debit Card,Extra Baggage,13:55,16:35
30477152,Patricia Higgins,40,donald99@example.net,8956544428,AK-MumCha,Akasa Air,Mumbai,Chandigarh,2024-12-30,4186.96,Business,50054192,2024-01-23,Confirmed,Debit Card,Extra Baggage,14:55,17:35
50963898,Paige Roberts,57,maria08@example.net,6318050824,AK-KolCha,Akasa Air,Kolkata,Chandigarh,2024-12-28,5480.16,Business,57161297,2024-03-09,Confirmed,Debit Card,Extra Baggage,16:55,19:35
36775991,Tiffany Williams,61,mercadobrian@example.org,7463316548,IN-NewCha,Indigo,New Delhi,Chandigarh,2024-12-22,7386.75,Business,80028629,2024-09-11,Pending,UPI,None,15:25,18:20
58222985,Angela Wheeler,69,townsenddavid@example.org,8111041166,SJ-NewCha,Spice Jet,New Delhi,Chandigarh,2025-02-07,4927.56,Economy,63888977,2024-07-08,Pending,Credit Card,Meal Preference,20:35,23:30
53416462,Eric Gross,76,lwiley@example.net,8169854625,AK-BenInd,Akasa Air,Bengaluru,Indore,2024-12-18,4120.27,Economy,95872572,2024-11-09,Canceled,Debit Card,Extra Baggage,19:55,22:35
27842435,Charles Johnson,42,keitherik@example.org,8949001231,IN-NewHyd,Indigo,New Delhi,Hyderabad,2025-01-29,4210.84,Business,36241824,2024-05-10,Pending,Credit Card,None,16:05,19:00
66035629,Matthew Hays,68,morrisjason@example.net,8981707194,AK-CheAhm,Akasa Air,Chennai,Ahmadabad,2024-12-21,6450.42,Business,94874402,2024-09-15,Confirmed,UPI,None,19:15,21:55
23733211,Melissa Gonzalez,59,kmiller@example.org,8284402388,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2024-12-30,7548.26,Business,53969549,2024-03-18,Confirmed,Debit Card,Meal Preference,14:15,16:55
68150942,Daniel Romero,62,kimsamantha@example.net,6151968431,SJ-MumCha,Spice Jet,Mumbai,Chandigarh,2025-01-26,6566.02,Business,29359437,2024-07-09,Pending,UPI,None,18:05,21:00
